Number,Time
45596,58534.8
45597,58536.1
45598,58537.4
45599,58538.7
45600,58540
45601,58541.3
45602,58542.6
45603,58543.9
45604,58545.2
45605,58546.5
45606,58547.8
45607,58549.1
45608,58550.4
45609,58551.7
45610,58553
45611,58554.3
45612,58555.6
45613,58556.9
45614,58558.2
45615,58559.5
45616,58560.8
45617,58562.1
45618,58563.4
45619,58564.7
45620,58566
45621,58567.3
45622,58568.6
45623,58569.9
45624,58571.2
45625,58572.5
45626,58573.8
45627,58575.1
45628,58576.4
45629,58577.7
45630,58579
45631,58580.3
45632,58581.6
45633,58582.9
45634,58584.2
45635,58585.5
45636,58586.8
45637,58588.1
45638,58589.4
45639,58590.7
45640,58592
45641,58593.3
45642,58594.6
45643,58595.9
45644,58597.2
45645,58598.5
45646,58599.8
45647,58601.1
45648,58602.4
45649,58603.7
45650,58605
45651,58606.3
45652,58607.6
45653,58608.9
45654,58610.2
45655,58611.5
45656,58612.8
45657,58614.1
45658,58615.4
45659,58616.7
45660,58618
45661,58619.3
45662,58620.6
45663,58621.9
45664,58623.2
45665,58624.5
45666,58625.8
45667,58627.1
45668,58628.4
45669,58629.7
45670,58631
45671,58632.3
45672,58633.6
45673,58634.9
45674,58636.2
45675,58637.5
45676,58638.8
45677,58640.1
45678,58641.4
45679,58642.7
45680,58644
45681,58645.3
45682,58646.6
45683,58647.9
45684,58649.2
45685,58650.5
45686,58651.8
45687,58653.1
45688,58654.4
45689,58655.7
45690,58657
45691,58658.3
45692,58659.6
45693,58660.9
45694,58662.2
45695,58663.5
45696,58664.8
45697,58666.1
45698,58667.4
45699,58668.7
45700,58670
45701,58671.3
45702,58672.6
45703,58673.9
45704,58675.2
45705,58676.5
45706,58677.8
45707,58679.1
45708,58680.4
45709,58681.7
45710,58683
45711,58684.3
45712,58685.6
45713,58686.9
45714,58688.2
45715,58689.5
45716,58690.8
45717,58692.1
45718,58693.4
45719,58694.7
45720,58696
45721,58697.3
45722,58698.6
45723,58699.9
45724,58701.2
45725,58702.5
45726,58703.8
45727,58705.1
45728,58706.4
45729,58707.7
45730,58709
45731,58710.3
45732,58711.6
45733,58712.9
45734,58714.2
45735,58715.5
45736,58716.8
45737,58718.1
45738,58719.4
45739,58720.7
45740,58722
45741,58723.3
45742,58724.6
45743,58725.9
45744,58727.2
45745,58728.5
45746,58729.8
45747,58731.1
45748,58732.4
45749,58733.7
45750,58735
45751,58736.3
45752,58737.6
45753,58738.9
45754,58740.2
45755,58741.5
45756,58742.8
45757,58744.1
45758,58745.4
45759,58746.7
45760,58748
45761,58749.3
45762,58750.6
45763,58751.9
45764,58753.2
45765,58754.5
45766,58755.8
45767,58757.1
45768,58758.4
45769,58759.7
45770,58761
45771,58762.3
45772,58763.6
45773,58764.9
45774,58766.2
45775,58767.5
45776,58768.8
45777,58770.1
45778,58771.4
45779,58772.7
45780,58774
45781,58775.3
45782,58776.6
45783,58777.9
45784,58779.2
45785,58780.5
45786,58781.8
45787,58783.1
45788,58784.4
45789,58785.7
45790,58787
45791,58788.3
45792,58789.6
45793,58790.9
45794,58792.2
45795,58793.5
45796,58794.8
45797,58796.1
45798,58797.4
45799,58798.7
45800,58800
45801,58801.3
45802,58802.6
45803,58803.9
45804,58805.2
45805,58806.5
45806,58807.8
45807,58809.1
45808,58810.4
45809,58811.7
45810,58813
45811,58814.3
45812,58815.6
45813,58816.9
45814,58818.2
45815,58819.5
45816,58820.8
45817,58822.1
45818,58823.4
45819,58824.7
45820,58826
45821,58827.3
45822,58828.6
45823,58829.9
45824,58831.2
45825,58832.5
45826,58833.8
45827,58835.1
45828,58836.4
45829,58837.7
45830,58839
45831,58840.3
45832,58841.6
45833,58842.9
45834,58844.2
45835,58845.5
45836,58846.8
45837,58848.1
45838,58849.4
45839,58850.7
45840,58852
45841,58853.3
45842,58854.6
45843,58855.9
45844,58857.2
45845,58858.5
45846,58859.8
45847,58861.1
45848,58862.4
45849,58863.7
45850,58865
45851,58866.3
45852,58867.6
45853,58868.9
45854,58870.2
45855,58871.5
45856,58872.8
45857,58874.1
45858,58875.4
45859,58876.7
45860,58878
45861,58879.3
45862,58880.6
45863,58881.9
45864,58883.2
45865,58884.5
45866,58885.8
45867,58887.1
45868,58888.4
45869,58889.7
45870,58891
45871,58892.3
45872,58893.6
45873,58894.9
45874,58896.2
45875,58897.5
45876,58898.8
45877,58900.1
45878,58901.4
45879,58902.7
45880,58904
45881,58905.3
45882,58906.6
45883,58907.9
45884,58909.2
45885,58910.5
45886,58911.8
45887,58913.1
45888,58914.4
45889,58915.7
45890,58917
45891,58918.3
45892,58919.6
45893,58920.9
45894,58922.2
45895,58923.5
45896,58924.8
45897,58926.1
45898,58927.4
45899,58928.7
45900,58930
45901,58931.3
45902,58932.6
45903,58933.9
45904,58935.2
45905,58936.5
45906,58937.8
45907,58939.1
45908,58940.4
45909,58941.7
45910,58943
45911,58944.3
45912,58945.6
45913,58946.9
45914,58948.2
45915,58949.5
45916,58950.8
45917,58952.1
45918,58953.4
45919,58954.7
45920,58956
45921,58957.3
45922,58958.6
45923,58959.9
45924,58961.2
45925,58962.5
45926,58963.8
45927,58965.1
45928,58966.4
45929,58967.7
45930,58969
45931,58970.3
45932,58971.6
45933,58972.9
45934,58974.2
45935,58975.5
45936,58976.8
45937,58978.1
45938,58979.4
45939,58980.7
45940,58982
45941,58983.3
45942,58984.6
45943,58985.9
45944,58987.2
45945,58988.5
45946,58989.8
45947,58991.1
45948,58992.4
45949,58993.7
45950,58995
45951,58996.3
45952,58997.6
45953,58998.9
45954,59000.2
45955,59001.5
45956,59002.8
45957,59004.1
45958,59005.4
45959,59006.7
45960,59008
45961,59009.3
45962,59010.6
45963,59011.9
45964,59013.2
45965,59014.5
45966,59015.8
45967,59017.1
45968,59018.4
45969,59019.7
45970,59021
45971,59022.3
45972,59023.6
45973,59024.9
45974,59026.2
45975,59027.5
45976,59028.8
45977,59030.1
45978,59031.4
45979,59032.7
45980,59034
45981,59035.3
45982,59036.6
45983,59037.9
45984,59039.2
45985,59040.5
45986,59041.8
45987,59043.1
45988,59044.4
45989,59045.7
45990,59047
45991,59048.3
45992,59049.6
45993,59050.9
45994,59052.2
45995,59053.5
45996,59054.8
45997,59056.1
45998,59057.4
45999,59058.7
46000,59060
46001,59061.3
46002,59062.6
46003,59063.9
46004,59065.2
46005,59066.5
46006,59067.8
46007,59069.1
46008,59070.4
46009,59071.7
46010,59073
46011,59074.3
46012,59075.6
46013,59076.9
46014,59078.2
46015,59079.5
46016,59080.8
46017,59082.1
46018,59083.4
46019,59084.7
46020,59086
46021,59087.3
46022,59088.6
46023,59089.9
46024,59091.2
46025,59092.5
46026,59093.8
46027,59095.1
46028,59096.4
46029,59097.7
46030,59099
46031,59100.3
46032,59101.6
46033,59102.9
46034,59104.2
46035,59105.5
46036,59106.8
46037,59108.1
46038,59109.4
46039,59110.7
46040,59112
46041,59113.3
46042,59114.6
46043,59115.9
46044,59117.2
46045,59118.5
46046,59119.8
46047,59121.1
46048,59122.4
46049,59123.7
46050,59125
46051,59126.3
46052,59127.6
46053,59128.9
46054,59130.2
46055,59131.5
46056,59132.8
46057,59134.1
46058,59135.4
46059,59136.7
46060,59138
46061,59139.3
46062,59140.6
46063,59141.9
46064,59143.2
46065,59144.5
46066,59145.8
46067,59147.1
46068,59148.4
46069,59149.7
46070,59151
46071,59152.3
46072,59153.6
46073,59154.9
46074,59156.2
46075,59157.5
46076,59158.8
46077,59160.1
46078,59161.4
46079,59162.7
46080,59164
46081,59165.3
46082,59166.6
46083,59167.9
46084,59169.2
46085,59170.5
46086,59171.8
46087,59173.1
46088,59174.4
46089,59175.7
46090,59177
46091,59178.3
46092,59179.6
46093,59180.9
46094,59182.2
46095,59183.5
46096,59184.8
46097,59186.1
46098,59187.4
46099,59188.7
46100,59190
46101,59191.3
46102,59192.6
46103,59193.9
46104,59195.2
46105,59196.5
46106,59197.8
46107,59199.1
46108,59200.4
46109,59201.7
46110,59203
46111,59204.3
46112,59205.6
46113,59206.9
46114,59208.2
46115,59209.5
46116,59210.8
46117,59212.1
46118,59213.4
46119,59214.7
46120,59216
46121,59217.3
46122,59218.6
46123,59219.9
46124,59221.2
46125,59222.5
46126,59223.8
46127,59225.1
46128,59226.4
46129,59227.7
46130,59229
46131,59230.3
46132,59231.6
46133,59232.9
46134,59234.2
46135,59235.5
46136,59236.8
46137,59238.1
46138,59239.4
46139,59240.7
46140,59242
46141,59243.3
46142,59244.6
46143,59245.9
46144,59247.2
46145,59248.5
46146,59249.8
46147,59251.1
46148,59252.4
46149,59253.7
46150,59255
46151,59256.3
46152,59257.6
46153,59258.9
46154,59260.2
46155,59261.5
46156,59262.8
46157,59264.1
46158,59265.4
46159,59266.7
46160,59268
46161,59269.3
46162,59270.6
46163,59271.9
46164,59273.2
46165,59274.5
46166,59275.8
46167,59277.1
46168,59278.4
46169,59279.7
46170,59281
46171,59282.3
46172,59283.6
46173,59284.9
46174,59286.2
46175,59287.5
46176,59288.8
46177,59290.1
46178,59291.4
46179,59292.7
46180,59294
46181,59295.3
46182,59296.6
46183,59297.9
46184,59299.2
46185,59300.5
46186,59301.8
46187,59303.1
46188,59304.4
46189,59305.7
46190,59307
46191,59308.3
46192,59309.6
46193,59310.9
46194,59312.2
46195,59313.5
46196,59314.8
46197,59316.1
46198,59317.4
46199,59318.7
46200,59320
46201,59321.3
46202,59322.6
46203,59323.9
46204,59325.2
46205,59326.5
46206,59327.8
46207,59329.1
46208,59330.4
46209,59331.7
46210,59333
46211,59334.3
46212,59335.6
46213,59336.9
46214,59338.2
46215,59339.5
46216,59340.8
46217,59342.1
46218,59343.4
46219,59344.7
46220,59346
46221,59347.3
46222,59348.6
46223,59349.9
46224,59351.2
46225,59352.5
46226,59353.8
46227,59355.1
46228,59356.4
46229,59357.7
46230,59359
46231,59360.3
46232,59361.6
46233,59362.9
46234,59364.2
46235,59365.5
46236,59366.8
46237,59368.1
46238,59369.4
46239,59370.7
46240,59372
46241,59373.3
46242,59374.6
46243,59375.9
46244,59377.2
46245,59378.5
46246,59379.8
46247,59381.1
46248,59382.4
46249,59383.7
46250,59385
46251,59386.3
46252,59387.6
46253,59388.9
46254,59390.2
46255,59391.5
46256,59392.8
46257,59394.1
46258,59395.4
46259,59396.7
46260,59398
46261,59399.3
46262,59400.6
46263,59401.9
46264,59403.2
46265,59404.5
46266,59405.8
46267,59407.1
46268,59408.4
46269,59409.7
46270,59411
46271,59412.3
46272,59413.6
46273,59414.9
46274,59416.2
46275,59417.5
46276,59418.8
46277,59420.1
46278,59421.4
46279,59422.7
46280,59424
46281,59425.3
46282,59426.6
46283,59427.9
46284,59429.2
46285,59430.5
46286,59431.8
46287,59433.1
46288,59434.4
46289,59435.7
46290,59437
46291,59438.3
46292,59439.6
46293,59440.9
46294,59442.2
46295,59443.5
46296,59444.8
46297,59446.1
46298,59447.4
46299,59448.7
46300,59450
46301,59451.3
46302,59452.6
46303,59453.9
46304,59455.2
46305,59456.5
46306,59457.8
46307,59459.1
46308,59460.4
46309,59461.7
46310,59463
46311,59464.3
46312,59465.6
46313,59466.9
46314,59468.2
46315,59469.5
46316,59470.8
46317,59472.1
46318,59473.4
46319,59474.7
46320,59476
46321,59477.3
46322,59478.6
46323,59479.9
46324,59481.2
46325,59482.5
46326,59483.8
46327,59485.1
46328,59486.4
46329,59487.7
46330,59489
46331,59490.3
46332,59491.6
46333,59492.9
46334,59494.2
46335,59495.5
46336,59496.8
46337,59498.1
46338,59499.4
46339,59500.7
46340,59502
46341,59503.3
46342,59504.6
46343,59505.9
46344,59507.2
46345,59508.5
46346,59509.8
46347,59511.1
46348,59512.4
46349,59513.7
46350,59515
46351,59516.3
46352,59517.6
46353,59518.9
46354,59520.2
46355,59521.5
46356,59522.8
46357,59524.1
46358,59525.4
46359,59526.7
46360,59528
46361,59529.3
46362,59530.6
46363,59531.9
46364,59533.2
46365,59534.5
46366,59535.8
46367,59537.1
46368,59538.4
46369,59539.7
46370,59541
46371,59542.3
46372,59543.6
46373,59544.9
46374,59546.2
46375,59547.5
46376,59548.8
46377,59550.1
46378,59551.4
46379,59552.7
46380,59554
46381,59555.3
46382,59556.6
46383,59557.9
46384,59559.2
46385,59560.5
46386,59561.8
46387,59563.1
46388,59564.4
46389,59565.7
46390,59567
46391,59568.3
46392,59569.6
46393,59570.9
46394,59572.2
46395,59573.5
46396,59574.8
46397,59576.1
46398,59577.4
46399,59578.7
46400,59580
46401,59581.3
46402,59582.6
46403,59583.9
46404,59585.2
46405,59586.5
46406,59587.8
46407,59589.1
46408,59590.4
46409,59591.7
46410,59593
46411,59594.3
46412,59595.6
46413,59596.9
46414,59598.2
46415,59599.5
46416,59600.8
46417,59602.1
46418,59603.4
46419,59604.7
46420,59606
46421,59607.3
46422,59608.6
46423,59609.9
46424,59611.2
46425,59612.5
46426,59613.8
46427,59615.1
46428,59616.4
46429,59617.7
46430,59619
46431,59620.3
46432,59621.6
46433,59622.9
46434,59624.2
46435,59625.5
46436,59626.8
46437,59628.1
46438,59629.4
46439,59630.7
46440,59632
46441,59633.3
46442,59634.6
46443,59635.9
46444,59637.2
46445,59638.5
46446,59639.8
46447,59641.1
46448,59642.4
46449,59643.7
46450,59645
46451,59646.3
46452,59647.6
46453,59648.9
46454,59650.2
46455,59651.5
46456,59652.8
46457,59654.1
46458,59655.4
46459,59656.7
46460,59658
46461,59659.3
46462,59660.6
46463,59661.9
46464,59663.2
46465,59664.5
46466,59665.8
46467,59667.1
46468,59668.4
46469,59669.7
46470,59671
46471,59672.3
46472,59673.6
46473,59674.9
46474,59676.2
46475,59677.5
46476,59678.8
46477,59680.1
46478,59681.4
46479,59682.7
46480,59684
46481,59685.3
46482,59686.6
46483,59687.9
46484,59689.2
46485,59690.5
46486,59691.8
46487,59693.1
46488,59694.4
46489,59695.7
46490,59697
46491,59698.3
46492,59699.6
46493,59700.9
46494,59702.2
46495,59703.5
46496,59704.8
46497,59706.1
46498,59707.4
46499,59708.7
46500,59710
46501,59711.3
46502,59712.6
46503,59713.9
46504,59715.2
46505,59716.5
46506,59717.8
46507,59719.1
46508,59720.4
46509,59721.7
46510,59723
46511,59724.3
46512,59725.6
46513,59726.9
46514,59728.2
46515,59729.5
46516,59730.8
46517,59732.1
46518,59733.4
46519,59734.7
46520,59736
46521,59737.3
46522,59738.6
46523,59739.9
46524,59741.2
46525,59742.5
46526,59743.8
46527,59745.1
46528,59746.4
46529,59747.7
46530,59749
46531,59750.3
46532,59751.6
46533,59752.9
46534,59754.2
46535,59755.5
46536,59756.8
46537,59758.1
46538,59759.4
46539,59760.7
46540,59762
46541,59763.3
46542,59764.6
46543,59765.9
46544,59767.2
46545,59768.5
46546,59769.8
46547,59771.1
46548,59772.4
46549,59773.7
46550,59775
46551,59776.3
46552,59777.6
46553,59778.9
46554,59780.2
46555,59781.5
46556,59782.8
46557,59784.1
46558,59785.4
46559,59786.7
46560,59788
46561,59789.3
46562,59790.6
46563,59791.9
46564,59793.2
46565,59794.5
46566,59795.8
46567,59797.1
46568,59798.4
46569,59799.7
46570,59801
46571,59802.3
46572,59803.6
46573,59804.9
46574,59806.2
46575,59807.5
46576,59808.8
46577,59810.1
46578,59811.4
46579,59812.7
46580,59814
46581,59815.3
46582,59816.6
46583,59817.9
46584,59819.2
46585,59820.5
46586,59821.8
46587,59823.1
46588,59824.4
46589,59825.7
46590,59827
46591,59828.3
46592,59829.6
46593,59830.9
46594,59832.2
46595,59833.5
46596,59834.8
46597,59836.1
46598,59837.4
46599,59838.7
46600,59840
46601,59841.3
46602,59842.6
46603,59843.9
46604,59845.2
46605,59846.5
46606,59847.8
46607,59849.1
46608,59850.4
46609,59851.7
46610,59853
46611,59854.3
46612,59855.6
46613,59856.9
46614,59858.2
46615,59859.5
46616,59860.8
46617,59862.1
46618,59863.4
46619,59864.7
46620,59866
46621,59867.3
46622,59868.6
46623,59869.9
46624,59871.2
46625,59872.5
46626,59873.8
46627,59875.1
46628,59876.4
46629,59877.7
46630,59879
46631,59880.3
46632,59881.6
46633,59882.9
46634,59884.2
46635,59885.5
46636,59886.8
46637,59888.1
46638,59889.4
46639,59890.7
46640,59892
46641,59893.3
46642,59894.6
46643,59895.9
46644,59897.2
46645,59898.5
46646,59899.8
46647,59901.1
46648,59902.4
46649,59903.7
46650,59905
46651,59906.3
46652,59907.6
46653,59908.9
46654,59910.2
46655,59911.5
46656,59912.8
46657,59914.1
46658,59915.4
46659,59916.7
46660,59918
46661,59919.3
46662,59920.6
46663,59921.9
46664,59923.2
46665,59924.5
46666,59925.8
46667,59927.1
46668,59928.4
46669,59929.7
46670,59931
46671,59932.3
46672,59933.6
46673,59934.9
46674,59936.2
46675,59937.5
46676,59938.8
46677,59940.1
46678,59941.4
46679,59942.7
46680,59944
46681,59945.3
46682,59946.6
46683,59947.9
46684,59949.2
46685,59950.5
46686,59951.8
46687,59953.1
46688,59954.4
46689,59955.7
46690,59957
46691,59958.3
46692,59959.6
46693,59960.9
46694,59962.2
46695,59963.5
46696,59964.8
46697,59966.1
46698,59967.4
46699,59968.7
46700,59970
46701,59971.3
46702,59972.6
46703,59973.9
46704,59975.2
46705,59976.5
46706,59977.8
46707,59979.1
46708,59980.4
46709,59981.7
46710,59983
46711,59984.3
46712,59985.6
46713,59986.9
46714,59988.2
46715,59989.5
46716,59990.8
46717,59992.1
46718,59993.4
46719,59994.7
46720,59996
46721,59997.3
46722,59998.6
46723,59999.9
46724,60001.2
46725,60002.5
46726,60003.8
46727,60005.1
46728,60006.4
46729,60007.7
46730,60009
46731,60010.3
46732,60011.6
46733,60012.9
46734,60014.2
46735,60015.5
46736,60016.8
46737,60018.1
46738,60019.4
46739,60020.7
46740,60022
46741,60023.3
46742,60024.6
46743,60025.9
46744,60027.2
46745,60028.5
46746,60029.8
46747,60031.1
46748,60032.4
46749,60033.7
46750,60035
46751,60036.3
46752,60037.6
46753,60038.9
46754,60040.2
46755,60041.5
46756,60042.8
46757,60044.1
46758,60045.4
46759,60046.7
46760,60048
46761,60049.3
46762,60050.6
46763,60051.9
46764,60053.2
46765,60054.5
46766,60055.8
46767,60057.1
46768,60058.4
46769,60059.7
46770,60061
46771,60062.3
46772,60063.6
46773,60064.9
46774,60066.2
46775,60067.5
46776,60068.8
46777,60070.1
46778,60071.4
46779,60072.7
46780,60074
46781,60075.3
46782,60076.6
46783,60077.9
46784,60079.2
46785,60080.5
46786,60081.8
46787,60083.1
46788,60084.4
46789,60085.7
46790,60087
46791,60088.3
46792,60089.6
46793,60090.9
46794,60092.2
46795,60093.5
46796,60094.8
46797,60096.1
46798,60097.4
46799,60098.7
46800,60100
46801,60101.3
46802,60102.6
46803,60103.9
46804,60105.2
46805,60106.5
46806,60107.8
46807,60109.1
46808,60110.4
46809,60111.7
46810,60113
46811,60114.3
46812,60115.6
46813,60116.9
46814,60118.2
46815,60119.5
46816,60120.8
46817,60122.1
46818,60123.4
46819,60124.7
46820,60126
46821,60127.3
46822,60128.6
46823,60129.9
46824,60131.2
46825,60132.5
46826,60133.8
46827,60135.1
46828,60136.4
46829,60137.7
46830,60139
46831,60140.3
46832,60141.6
46833,60142.9
46834,60144.2
46835,60145.5
46836,60146.8
46837,60148.1
46838,60149.4
46839,60150.7
46840,60152
46841,60153.3
46842,60154.6
46843,60155.9
46844,60157.2
46845,60158.5
46846,60159.8
46847,60161.1
46848,60162.4
46849,60163.7
46850,60165
46851,60166.3
46852,60167.6
46853,60168.9
46854,60170.2
46855,60171.5
46856,60172.8
46857,60174.1
46858,60175.4
46859,60176.7
46860,60178
46861,60179.3
46862,60180.6
46863,60181.9
46864,60183.2
46865,60184.5
46866,60185.8
46867,60187.1
46868,60188.4
46869,60189.7
46870,60191
46871,60192.3
46872,60193.6
46873,60194.9
46874,60196.2
46875,60197.5
46876,60198.8
46877,60200.1
46878,60201.4
46879,60202.7
46880,60204
46881,60205.3
46882,60206.6
46883,60207.9
46884,60209.2
46885,60210.5
46886,60211.8
46887,60213.1
46888,60214.4
46889,60215.7
46890,60217
46891,60218.3
46892,60219.6
46893,60220.9
46894,60222.2
46895,60223.5
46896,60224.8
46897,60226.1
46898,60227.4
46899,60228.7
46900,60230
46901,60231.3
46902,60232.6
46903,60233.9
46904,60235.2
46905,60236.5
46906,60237.8
46907,60239.1
46908,60240.4
46909,60241.7
46910,60243
46911,60244.3
46912,60245.6
46913,60246.9
46914,60248.2
46915,60249.5
46916,60250.8
46917,60252.1
46918,60253.4
46919,60254.7
46920,60256
46921,60257.3
46922,60258.6
46923,60259.9
46924,60261.2
46925,60262.5
46926,60263.8
46927,60265.1
46928,60266.4
46929,60267.7
46930,60269
46931,60270.3
46932,60271.6
46933,60272.9
46934,60274.2
46935,60275.5
46936,60276.8
46937,60278.1
46938,60279.4
46939,60280.7
46940,60282
46941,60283.3
46942,60284.6
46943,60285.9
46944,60287.2
46945,60288.5
46946,60289.8
46947,60291.1
46948,60292.4
46949,60293.7
46950,60295
46951,60296.3
46952,60297.6
46953,60298.9
46954,60300.2
46955,60301.5
46956,60302.8
46957,60304.1
46958,60305.4
46959,60306.7
46960,60308
46961,60309.3
46962,60310.6
46963,60311.9
46964,60313.2
46965,60314.5
46966,60315.8
46967,60317.1
46968,60318.4
46969,60319.7
46970,60321
46971,60322.3
46972,60323.6
46973,60324.9
46974,60326.2
46975,60327.5
46976,60328.8
46977,60330.1
46978,60331.4
46979,60332.7
46980,60334
46981,60335.3
46982,60336.6
46983,60337.9
46984,60339.2
46985,60340.5
46986,60341.8
46987,60343.1
46988,60344.4
46989,60345.7
46990,60347
46991,60348.3
46992,60349.6
46993,60350.9
46994,60352.2
46995,60353.5
46996,60354.8
46997,60356.1
46998,60357.4
46999,60358.7
47000,60360
47001,60361.3
47002,60362.6
47003,60363.9
47004,60365.2
47005,60366.5
47006,60367.8
47007,60369.1
47008,60370.4
47009,60371.7
47010,60373
47011,60374.3
47012,60375.6
47013,60376.9
47014,60378.2
47015,60379.5
47016,60380.8
47017,60382.1
47018,60383.4
47019,60384.7
47020,60386
47021,60387.3
47022,60388.6
47023,60389.9
47024,60391.2
47025,60392.5
47026,60393.8
47027,60395.1
47028,60396.4
47029,60397.7
47030,60399
47031,60400.3
47032,60401.6
47033,60402.9
47034,60404.2
47035,60405.5
47036,60406.8
47037,60408.1
47038,60409.4
47039,60410.7
47040,60412
47041,60413.3
47042,60414.6
47043,60415.9
47044,60417.2
47045,60418.5
47046,60419.8
47047,60421.1
47048,60422.4
47049,60423.7
47050,60425
47051,60426.3
47052,60427.6
47053,60428.9
47054,60430.2
47055,60431.5
47056,60432.8
47057,60434.1
47058,60435.4
47059,60436.7
47060,60438
47061,60439.3
47062,60440.6
47063,60441.9
47064,60443.2
47065,60444.5
47066,60445.8
47067,60447.1
47068,60448.4
47069,60449.7
47070,60451
47071,60452.3
47072,60453.6
47073,60454.9
47074,60456.2
47075,60457.5
47076,60458.8
47077,60460.1
47078,60461.4
47079,60462.7
47080,60464
47081,60465.3
47082,60466.6
47083,60467.9
47084,60469.2
47085,60470.5
47086,60471.8
47087,60473.1
47088,60474.4
47089,60475.7
47090,60477
47091,60478.3
47092,60479.6
47093,60480.9
47094,60482.2
47095,60483.5
47096,60484.8
47097,60486.1
47098,60487.4
47099,60488.7
47100,60490
47101,60491.3
47102,60492.6
47103,60493.9
47104,60495.2
47105,60496.5
47106,60497.8
47107,60499.1
47108,60500.4
47109,60501.7
47110,60503
47111,60504.3
47112,60505.6
47113,60506.9
47114,60508.2
47115,60509.5
47116,60510.8
47117,60512.1
47118,60513.4
47119,60514.7
47120,60516
47121,60517.3
47122,60518.6
47123,60519.9
47124,60521.2
47125,60522.5
47126,60523.8
47127,60525.1
47128,60526.4
47129,60527.7
47130,60529
47131,60530.3
47132,60531.6
47133,60532.9
47134,60534.2
47135,60535.5
47136,60536.8
47137,60538.1
47138,60539.4
47139,60540.7
47140,60542
47141,60543.3
47142,60544.6
47143,60545.9
47144,60547.2
47145,60548.5
47146,60549.8
47147,60551.1
47148,60552.4
47149,60553.7
47150,60555
47151,60556.3
47152,60557.6
47153,60558.9
47154,60560.2
47155,60561.5
47156,60562.8
47157,60564.1
47158,60565.4
47159,60566.7
47160,60568
47161,60569.3
47162,60570.6
47163,60571.9
47164,60573.2
47165,60574.5
47166,60575.8
47167,60577.1
47168,60578.4
47169,60579.7
47170,60581
47171,60582.3
47172,60583.6
47173,60584.9
47174,60586.2
47175,60587.5
47176,60588.8
47177,60590.1
47178,60591.4
47179,60592.7
47180,60594
47181,60595.3
47182,60596.6
47183,60597.9
47184,60599.2
47185,60600.5
47186,60601.8
47187,60603.1
47188,60604.4
47189,60605.7
47190,60607
47191,60608.3
47192,60609.6
47193,60610.9
47194,60612.2
47195,60613.5
47196,60614.8
47197,60616.1
47198,60617.4
47199,60618.7
47200,60620
47201,60621.3
47202,60622.6
47203,60623.9
47204,60625.2
47205,60626.5
47206,60627.8
47207,60629.1
47208,60630.4
47209,60631.7
47210,60633
47211,60634.3
47212,60635.6
47213,60636.9
47214,60638.2
47215,60639.5
47216,60640.8
47217,60642.1
47218,60643.4
47219,60644.7
47220,60646
47221,60647.3
47222,60648.6
47223,60649.9
47224,60651.2
47225,60652.5
47226,60653.8
47227,60655.1
47228,60656.4
47229,60657.7
47230,60659
47231,60660.3
47232,60661.6
47233,60662.9
47234,60664.2
47235,60665.5
47236,60666.8
47237,60668.1
47238,60669.4
47239,60670.7
47240,60672
47241,60673.3
47242,60674.6
47243,60675.9
47244,60677.2
47245,60678.5
47246,60679.8
47247,60681.1
47248,60682.4
47249,60683.7
47250,60685
47251,60686.3
47252,60687.6
47253,60688.9
47254,60690.2
47255,60691.5
47256,60692.8
47257,60694.1
47258,60695.4
47259,60696.7
47260,60698
47261,60699.3
47262,60700.6
47263,60701.9
47264,60703.2
47265,60704.5
47266,60705.8
47267,60707.1
47268,60708.4
47269,60709.7
47270,60711
47271,60712.3
47272,60713.6
47273,60714.9
47274,60716.2
47275,60717.5
47276,60718.8
47277,60720.1
47278,60721.4
47279,60722.7
47280,60724
47281,60725.3
47282,60726.6
47283,60727.9
47284,60729.2
47285,60730.5
47286,60731.8
47287,60733.1
47288,60734.4
47289,60735.7
47290,60737
47291,60738.3
47292,60739.6
47293,60740.9
47294,60742.2
47295,60743.5
47296,60744.8
47297,60746.1
47298,60747.4
47299,60748.7
47300,60750
47301,60751.3
47302,60752.6
47303,60753.9
47304,60755.2
47305,60756.5
47306,60757.8
47307,60759.1
47308,60760.4
47309,60761.7
47310,60763
47311,60764.3
47312,60765.6
47313,60766.9
47314,60768.2
47315,60769.5
47316,60770.8
47317,60772.1
47318,60773.4
47319,60774.7
47320,60776
47321,60777.3
47322,60778.6
47323,60779.9
47324,60781.2
47325,60782.5
47326,60783.8
47327,60785.1
47328,60786.4
47329,60787.7
47330,60789
47331,60790.3
47332,60791.6
47333,60792.9
47334,60794.2
47335,60795.5
47336,60796.8
47337,60798.1
47338,60799.4
47339,60800.7
47340,60802
47341,60803.3
47342,60804.6
47343,60805.9
47344,60807.2
47345,60808.5
47346,60809.8
47347,60811.1
47348,60812.4
47349,60813.7
47350,60815
47351,60816.3
47352,60817.6
47353,60818.9
47354,60820.2
47355,60821.5
47356,60822.8
47357,60824.1
47358,60825.4
47359,60826.7
47360,60828
47361,60829.3
47362,60830.6
47363,60831.9
47364,60833.2
47365,60834.5
47366,60835.8
47367,60837.1
47368,60838.4
47369,60839.7
47370,60841
47371,60842.3
47372,60843.6
47373,60844.9
47374,60846.2
47375,60847.5
47376,60848.8
47377,60850.1
47378,60851.4
47379,60852.7
47380,60854
47381,60855.3
47382,60856.6
47383,60857.9
47384,60859.2
47385,60860.5
47386,60861.8
47387,60863.1
47388,60864.4
47389,60865.7
